,ABox,Run,Time,Judgement
476,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0101,I
477,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5453,I
478,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8309,I
479,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9264,I
480,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9933,I
481,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8569,I
482,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6352,I
483,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6824,I
484,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9187,I
485,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.636,I
486,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.39,I
487,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5639,I
488,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0172,I
489,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6354,I
490,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1246,I
491,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.704,I
492,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5753,I
493,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1235,I
494,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1178,I
495,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5442,I
496,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8063,I
497,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5421,I
498,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.08,I
499,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9269,I
500,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0784,I
501,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2782,I
502,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2789,I
503,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6806,I
504,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6372,I
505,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7718,I
506,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1196,I
507,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2792,I
508,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8984,I
509,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6082,I
510,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9603,I
511,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9009,I
512,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3837,I
513,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4579,I
514,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.546,I
515,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4839,I
516,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9674,I
517,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.924,I
518,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9221,I
519,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0112,I
520,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0549,I
521,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.899,I
522,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3904,I
523,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7282,I
524,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5646,I
525,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1234,I
526,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7236,I
527,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5442,I
528,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.742,I
529,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8963,I
530,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5717,I
531,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.898,I
532,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6086,I
533,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0813,I
534,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0603,I
535,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9679,I
536,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7916,I
537,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.2169,I
538,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6126,I
539,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.1214,I
540,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7918,I
541,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6378,I
542,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6336,I
543,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.4387,I
544,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8974,I
545,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5468,I
546,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.3891,I
547,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9211,I
548,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4822,I
549,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.86,I
550,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8588,I
551,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.983,I
552,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6389,I
553,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9213,I
554,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7944,I
555,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6816,I
556,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0586,I
557,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.836,I
558,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9875,I
559,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0146,I
560,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.833,I
561,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7646,I
562,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6104,I
563,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.644,I
564,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7873,I
565,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9241,I
566,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5451,I
567,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9648,I
568,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.611,I
569,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6131,I
570,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7945,I
571,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7665,I
572,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9222,I
573,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7518,I
574,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8996,I
575,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7261,I
576,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8953,I
577,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.053,I
578,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5392,I
579,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8976,I
580,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7424,I
581,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9274,I
582,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5445,I
583,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9251,I
584,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.547,I
585,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.4351,I
586,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.4519,I
587,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6052,I
588,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9043,I
589,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.4315,I
590,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5497,I
591,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5447,I
592,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6096,I
593,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.6963,I
594,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7075,I
595,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.7941,I
596,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.9902,I
597,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),5.0566,I
598,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.8618,I
599,a:(A&(B&(-A&C))), -> a:(A&(B&(-A&C))) -> a:(B&(-A&C)) -> a:(-A&C),4.5719,I
600,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6165,I
601,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1267,I
602,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4616,I
603,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1022,I
604,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.621,I
605,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6224,I
606,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0635,I
607,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1872,I
608,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6198,I
609,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.616,I
610,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6178,I
611,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2787,I
612,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1249,I
613,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7533,I
614,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4643,I
615,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4627,I
616,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9674,I
617,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1879,I
618,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4677,I
619,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6217,I
620,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4581,I
621,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6192,I
622,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.104,I
623,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.8155,I
624,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7744,I
625,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1842,I
626,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7775,I
627,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4668,I
628,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1286,I
629,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6195,I
630,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7541,I
631,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7733,I
632,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.8138,I
633,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.8147,I
634,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6159,I
635,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9025,I
636,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.3407,I
637,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.119,I
638,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0618,I
639,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6181,I
640,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6184,I
641,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.035,I
642,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9092,I
643,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2792,I
644,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7769,I
645,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7716,I
646,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0585,I
647,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2563,I
648,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6154,I
649,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4636,I
650,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2525,I
651,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6221,I
652,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4649,I
653,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6206,I
654,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.62,I
655,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6239,I
656,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7717,I
657,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9103,I
658,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7757,I
659,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.4651,I
660,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6194,I
661,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0994,I
662,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6204,I
663,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.774,I
664,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6193,I
665,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0632,I
666,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1869,I
667,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1174,I
668,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6167,I
669,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0954,I
670,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6146,I
671,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.3415,I
672,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7754,I
673,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2795,I
674,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.279,I
675,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.031,I
676,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1875,I
677,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9107,I
678,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.775,I
679,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1869,I
680,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6268,I
681,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.2544,I
682,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1296,I
683,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6168,I
684,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.0646,I
685,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.6089,I
686,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.344,I
687,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1889,I
688,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.1831,I
689,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.7762,I
690,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4376,I
691,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),4.9126,I
692,a:(B&(-A&(A&C))), -> a:(B&(-A&(A&C))) -> a:(-A&(A&C)) -> a:(A&C),5.4033,I
