,ABox,Run,Time,Judgement
339,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1403,I
340,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1436,I
341,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.139,I
342,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0851,I
343,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0844,I
344,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0828,I
345,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1438,I
346,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0809,I
347,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0867,I
348,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1414,I
349,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1395,I
350,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0853,I
351,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1399,I
352,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0847,I
353,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1374,I
354,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1395,I
355,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1405,I
356,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1425,I
357,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0868,I
358,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1402,I
359,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1433,I
360,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.087,I
361,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1407,I
362,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1441,I
363,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1398,I
364,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1381,I
365,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0874,I
366,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1369,I
367,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.087,I
368,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0859,I
369,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0878,I
370,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1374,I
371,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0865,I
372,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0836,I
373,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1445,I
374,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1427,I
375,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0885,I
376,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1363,I
377,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0884,I
378,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1427,I
379,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1394,I
380,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.135,I
381,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1391,I
382,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1415,I
383,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1384,I
384,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1379,I
385,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1392,I
386,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1391,I
387,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1388,I
388,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1377,I
389,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1413,I
390,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0876,I
391,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0863,I
392,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1415,I
393,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1316,I
394,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0871,I
395,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1356,I
396,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1393,I
397,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.141,I
398,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1396,I
399,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.146,I
400,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1383,I
401,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1406,I
402,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1361,I
403,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1395,I
404,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1442,I
405,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1375,I
406,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1424,I
407,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1391,I
408,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1334,I
409,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1385,I
410,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0897,I
411,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1415,I
412,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1368,I
413,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1381,I
414,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1376,I
415,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1383,I
416,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1405,I
417,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1375,I
418,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1344,I
419,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1404,I
420,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1378,I
421,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.141,I
422,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1428,I
423,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1409,I
424,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1465,I
425,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1388,I
426,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1368,I
427,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0858,I
428,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0822,I
429,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1392,I
430,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1414,I
431,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1384,I
432,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1437,I
433,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1413,I
434,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1365,I
435,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1422,I
436,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1376,I
437,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1412,I
438,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1385,I
439,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0863,I
440,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0828,I
441,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1386,I
442,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1353,I
443,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1379,I
444,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1385,I
445,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0911,I
446,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1427,I
447,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1403,I
448,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0886,I
449,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1379,I
450,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0857,I
451,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0864,I
452,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1376,I
453,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1391,I
454,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1395,I
455,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0853,I
456,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1407,I
457,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.144,I
458,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0863,I
459,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1419,I
460,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1386,I
461,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1441,I
462,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1404,I
463,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1402,I
464,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1449,I
465,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1409,I
466,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1394,I
467,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1413,I
468,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1395,I
469,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1402,I
470,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0881,I
471,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0848,I
472,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1356,I
473,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1389,I
474,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0853,I
475,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1439,I
476,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.139,I
477,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1346,I
478,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1357,I
479,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1373,I
480,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1404,I
481,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.133,I
482,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0836,I
483,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1407,I
484,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1376,I
485,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1432,I
486,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1389,I
487,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.142,I
488,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.137,I
489,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1384,I
490,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1402,I
491,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1451,I
492,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1385,I
493,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1406,I
494,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1415,I
495,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0868,I
496,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1389,I
497,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1389,I
498,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1376,I
499,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1424,I
500,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1415,I
501,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1426,I
502,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1382,I
503,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1378,I
504,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1388,I
505,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.138,I
506,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0836,I
507,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0862,I
508,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1405,I
509,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1405,I
510,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1346,I
511,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1383,I
512,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1402,I
513,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1354,I
514,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1395,I
515,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1385,I
516,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0841,I
517,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1337,I
518,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.085,I
519,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1421,I
520,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1392,I
521,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1421,I
522,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0858,I
523,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1426,I
524,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.088,I
525,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1398,I
526,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1394,I
527,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1356,I
528,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0857,I
529,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.134,I
530,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1403,I
531,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1381,I
532,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1404,I
533,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1393,I
534,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1398,I
535,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1401,I
536,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0885,I
537,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1388,I
538,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1441,I
539,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1335,I
540,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0868,I
541,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1421,I
542,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.137,I
543,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1402,I
544,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0875,I
545,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.137,I
546,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0885,I
547,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1403,I
548,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1396,I
549,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1418,I
550,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1366,I
551,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1359,I
552,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1334,I
553,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1443,I
554,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1373,I
555,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1387,I
556,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0846,I
557,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1402,I
558,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1421,I
559,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1377,I
560,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1399,I
561,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0827,I
562,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0846,I
563,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0866,I
564,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1426,I
565,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1427,I
566,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1399,I
567,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.144,I
568,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0817,I
569,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1399,I
570,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0887,I
571,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1353,I
572,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0874,I
573,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1374,I
574,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1425,I
575,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0848,I
576,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1414,I
577,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0853,I
578,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0836,I
579,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1363,I
580,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0875,I
581,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1387,I
582,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.142,I
583,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0843,I
584,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1412,I
585,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1423,I
586,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1353,I
587,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1368,I
588,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1403,I
589,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1418,I
590,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1401,I
591,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1388,I
592,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1418,I
593,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1364,I
594,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.0816,I
595,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1406,I
596,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1406,I
597,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1392,I
598,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1418,I
599,"a:A, (b,a):r, b:/Ar.-A", -> b:/Ar.-A,3.1404,I
