Index,ABox,Run,Time,Judgement
657,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8878,C
658,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0145,C
659,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9539,C
660,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9146,C
661,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0436,C
662,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9195,C
663,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0187,C
664,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7084,C
665,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0835,C
666,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.1118,C
667,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9519,C
668,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8639,C
669,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7741,C
670,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7531,C
671,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.93,C
672,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8877,C
673,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9293,C
674,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7584,C
675,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9142,C
676,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0849,C
677,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8631,C
678,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.046,C
679,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0824,C
680,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8935,C
681,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7817,C
682,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.915,C
683,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9291,C
684,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8897,C
685,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0224,C
686,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9046,C
687,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9286,C
688,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9085,C
689,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7369,C
690,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7766,C
691,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7104,C
692,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0708,C
693,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7815,C
694,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8949,C
695,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7446,C
696,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7752,C
697,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.051,C
698,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7263,C
699,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8903,C
700,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9473,C
701,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8965,C
702,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0673,C
703,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8633,C
704,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9242,C
705,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.912,C
706,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7099,C
707,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9538,C
708,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9259,C
709,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0197,C
710,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7128,C
711,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.73,C
712,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9333,C
713,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0855,C
714,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8615,C
715,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0488,C
716,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7167,C
717,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8562,C
718,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.89,C
719,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7674,C
720,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.928,C
721,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9304,C
722,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7594,C
723,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8866,C
724,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7614,C
725,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9058,C
726,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9554,C
727,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0476,C
728,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7759,C
729,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8989,C
730,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9183,C
731,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9504,C
732,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0582,C
733,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.107,C
734,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0671,C
735,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7949,C
736,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.1099,C
737,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7755,C
738,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.889,C
739,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9287,C
740,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0717,C
741,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7266,C
742,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9523,C
743,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0728,C
744,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9299,C
745,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.779,C
746,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.048,C
747,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.081,C
748,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9299,C
749,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8681,C
750,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8949,C
751,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8882,C
752,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7106,C
753,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0872,C
754,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7154,C
755,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.892,C
756,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8876,C
757,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7754,C
758,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7358,C
759,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8936,C
760,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9341,C
761,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0528,C
762,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9187,C
763,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7745,C
764,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8902,C
765,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9587,C
766,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.044,C
767,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8639,C
768,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9553,C
769,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9333,C
770,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7307,C
771,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9279,C
772,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.915,C
773,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9303,C
774,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9558,C
775,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8656,C
776,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9249,C
777,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0272,C
778,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9147,C
779,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7696,C
780,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9124,C
781,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8682,C
782,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.925,C
783,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8926,C
784,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.928,C
785,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.11,C
786,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9065,C
787,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7904,C
788,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.871,C
789,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9233,C
790,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7505,C
791,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0564,C
792,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8667,C
793,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0448,C
794,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0582,C
795,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.069,C
796,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9035,C
797,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9509,C
798,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0738,C
799,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9043,C
800,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8674,C
801,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7319,C
802,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0635,C
803,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0205,C
804,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7709,C
805,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7741,C
806,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8614,C
807,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7345,C
808,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8691,C
809,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0478,C
810,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7384,C
811,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0857,C
812,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9164,C
813,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9141,C
814,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0475,C
815,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9333,C
816,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9301,C
817,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9556,C
818,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9225,C
819,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0209,C
820,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7788,C
821,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9247,C
822,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9556,C
823,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9314,C
824,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9582,C
825,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9297,C
826,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0698,C
827,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0751,C
828,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0506,C
829,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0648,C
830,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7365,C
831,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9017,C
832,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9326,C
833,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7364,C
834,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0225,C
835,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9535,C
836,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0662,C
837,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9289,C
838,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7733,C
839,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7603,C
840,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9159,C
841,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0824,C
842,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7044,C
843,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9017,C
844,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8961,C
845,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9268,C
846,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9502,C
847,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9214,C
848,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7593,C
849,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9054,C
850,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8881,C
851,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8866,C
852,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8894,C
853,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8063,C
854,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.0886,C
855,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9081,C
856,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9319,C
857,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7969,C
858,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9561,C
859,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7078,C
860,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9014,C
861,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.1105,C
862,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8896,C
863,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.8919,C
864,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9563,C
865,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.1036,C
866,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7077,C
867,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.7086,C
868,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.749,C
869,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),8.057,C
870,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9568,C
871,a:(B&(C&(-A&D))), -> a:(B&(C&(-A&D))) -> a:(C&(-A&D)) -> a:(-A&D),7.9377,C
