Index,ABox,Run,Time,Judgement
0,"a:/Ar.A,a:/Er.-A",| -> a:/Er.-A -> a:/Ar.A,4.1195,I
623,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,8.0754,I
624,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.739,I
625,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.163,I
626,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.9852,I
627,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.2443,I
628,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.6649,I
629,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.8577,I
630,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.4287,I
631,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.4322,I
632,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.7697,I
633,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.5754,I
634,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.6133,I
635,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1409,I
636,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A -> x1:(A&B),5.6559,I
637,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.3973,I
638,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8527,I
639,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.2773,I
640,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.934,I
641,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8563,I
642,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.9768,I
643,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.144,I
644,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.0147,I
645,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7468,I
646,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.3702,I
647,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.245,I
648,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1316,I
649,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.6317,I
650,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.578,I
651,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.0074,I
652,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.5768,I
653,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A -> x1:(A&B),5.3693,I
654,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.6548,I
655,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.5505,I
656,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.9368,I
657,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.2699,I
658,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.258,I
659,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.9837,I
660,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.0118,I
661,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.5388,I
662,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,7.6101,I
663,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A -> x1:(A&B),5.3783,I
664,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.3241,I
665,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7226,I
666,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.0161,I
667,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8533,I
668,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.9959,I
669,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.3693,I
670,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.8242,I
671,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A -> x1:(A&B),5.0125,I
672,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.5018,I
673,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.3967,I
674,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,7.4608,I
675,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.7037,I
676,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.2056,I
677,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,6.7018,I
678,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),6.1176,I
679,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7417,I
680,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.3907,I
681,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.9223,I
682,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.4562,I
683,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.5532,I
684,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.247,I
685,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.7635,I
686,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.301,I
687,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.8579,I
688,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.4056,I
689,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.7681,I
690,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.5792,I
691,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7391,I
692,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.3325,I
693,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,6.7944,I
694,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.2696,I
695,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.6531,I
696,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.4037,I
697,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.979,I
698,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.551,I
699,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.5839,I
700,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.2902,I
701,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1368,I
702,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.4559,I
703,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.2866,I
704,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8569,I
705,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.6031,I
706,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8603,I
707,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.5606,I
708,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1323,I
709,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A -> x1:(A&B),5.3703,I
710,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.9211,I
711,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A -> x1:(A&B),5.7493,I
712,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1371,I
713,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.4973,I
714,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.0858,I
715,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),6.1216,I
716,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.8299,I
717,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.0134,I
718,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.9807,I
719,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,7.349,I
720,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1678,I
721,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.0125,I
722,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.8298,I
723,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.0064,I
724,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.6156,I
725,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,7.0404,I
726,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,7.1554,I
727,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),6.2692,I
728,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,8.054,I
729,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.6279,I
730,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.6578,I
731,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.0048,I
732,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,6.9462,I
733,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.4562,I
734,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.4289,I
735,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1724,I
736,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7296,I
737,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.1275,I
738,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8582,I
739,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7351,I
740,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1355,I
741,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.1446,I
742,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> a:(C&/Ar.-A) -> x1:(A&B) -> a:/Ar.-A,7.4363,I
743,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.9965,I
744,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.848,I
745,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.549,I
746,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.7643,I
747,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),6.1855,I
748,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.9906,I
749,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.6326,I
750,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.1501,I
751,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7326,I
752,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.2467,I
753,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.8538,I
754,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.1098,I
755,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.7236,I
756,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.8942,I
757,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.1222,I
758,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.9176,I
759,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.136,I
760,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.4826,I
761,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.3909,I
762,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.6276,I
763,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.2458,I
764,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7257,I
765,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.5894,I
766,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.2994,I
767,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.7622,I
768,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.4543,I
769,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7336,I
770,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.4108,I
771,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8596,I
772,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.2999,I
773,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.9229,I
774,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,6.6457,I
775,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),4.8575,I
776,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> a:/Ar.-A -> x1:(A&B),5.7667,I
777,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,6.9598,I
778,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.7154,I
779,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:/Er.(A&B) -> x1:(A&B) -> a:(C&/Ar.-A) -> a:/Ar.-A,7.3247,I
780,"a:/Er.(A&B),a:(C&/Ar.-A)",| -> a:(C&/Ar.-A) -> a:/Ar.-A -> a:/Er.(A&B) -> x1:(A&B) -> a:/Ar.-A,7.8947,I
